entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.12666666666666668,,H,7 minutes,1%,2023-09-01,[{'media': 'TVCI'}],BFT
all,Silence,0.465,,H,27 minutes,3%,2023-09-01,[{'media': 'TVCI'}],BFT
all,Musique,0.9016666666666666,,H,54 minutes,5%,2023-09-01,[{'media': 'TVCI'}],BFT
all,Femme,7.335,,H,7 heures 20 minutes,41%,2023-09-01,[{'media': 'TVCI'}],BFT
all,Homme,9.176111111111112,,H,9 heures 10 minutes,51%,2023-09-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.1375,,H,8 minutes,1%,2023-09-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5066666666666667,,H,30 minutes,3%,2023-09-02,[{'media': 'TVCI'}],BFT
all,Musique,0.8491666666666666,,H,50 minutes,5%,2023-09-02,[{'media': 'TVCI'}],BFT
all,Femme,5.881944444444445,,H,5 heures 52 minutes,33%,2023-09-02,[{'media': 'TVCI'}],BFT
all,Homme,10.62888888888889,,H,10 heures 37 minutes,59%,2023-09-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2427777777777778,,H,14 minutes,1%,2023-09-03,[{'media': 'TVCI'}],BFT
all,Silence,0.6013888888888889,,H,36 minutes,3%,2023-09-03,[{'media': 'TVCI'}],BFT
all,Musique,1.1105555555555555,,H,1 heure 6 minutes,6%,2023-09-03,[{'media': 'TVCI'}],BFT
all,Femme,5.7252777777777775,,H,5 heures 43 minutes,32%,2023-09-03,[{'media': 'TVCI'}],BFT
all,Homme,10.324444444444444,,H,10 heures 19 minutes,57%,2023-09-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.2658333333333333,,H,15 minutes,1%,2023-09-04,[{'media': 'TVCI'}],BFT
all,Silence,0.45916666666666667,,H,27 minutes,3%,2023-09-04,[{'media': 'TVCI'}],BFT
all,Musique,1.2972222222222223,,H,1 heure 17 minutes,7%,2023-09-04,[{'media': 'TVCI'}],BFT
all,Femme,6.47,,H,6 heures 28 minutes,36%,2023-09-04,[{'media': 'TVCI'}],BFT
all,Homme,9.511666666666667,,H,9 heures 30 minutes,53%,2023-09-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.22333333333333333,,H,13 minutes,1%,2023-09-05,[{'media': 'TVCI'}],BFT
all,Silence,0.47194444444444444,,H,28 minutes,3%,2023-09-05,[{'media': 'TVCI'}],BFT
all,Musique,1.2155555555555555,,H,1 heure 12 minutes,7%,2023-09-05,[{'media': 'TVCI'}],BFT
all,Femme,6.175,,H,6 heures 10 minutes,34%,2023-09-05,[{'media': 'TVCI'}],BFT
all,Homme,9.918333333333333,,H,9 heures 55 minutes,55%,2023-09-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.22277777777777777,,H,13 minutes,1%,2023-09-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5588888888888889,,H,33 minutes,3%,2023-09-06,[{'media': 'TVCI'}],BFT
all,Musique,1.2530555555555556,,H,1 heure 15 minutes,7%,2023-09-06,[{'media': 'TVCI'}],BFT
all,Femme,6.151111111111111,,H,6 heures 9 minutes,34%,2023-09-06,[{'media': 'TVCI'}],BFT
all,Homme,9.818333333333333,,H,9 heures 49 minutes,55%,2023-09-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.1922222222222222,,H,11 minutes,1%,2023-09-07,[{'media': 'TVCI'}],BFT
all,Silence,0.5469444444444445,,H,32 minutes,3%,2023-09-07,[{'media': 'TVCI'}],BFT
all,Musique,1.2280555555555555,,H,1 heure 13 minutes,7%,2023-09-07,[{'media': 'TVCI'}],BFT
all,Femme,6.4158333333333335,,H,6 heures 24 minutes,36%,2023-09-07,[{'media': 'TVCI'}],BFT
all,Homme,9.62138888888889,,H,9 heures 37 minutes,53%,2023-09-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.20944444444444443,,H,12 minutes,1%,2023-09-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5186111111111111,,H,31 minutes,3%,2023-09-08,[{'media': 'TVCI'}],BFT
all,Musique,1.4358333333333333,,H,1 heure 26 minutes,8%,2023-09-08,[{'media': 'TVCI'}],BFT
all,Femme,7.454166666666667,,H,7 heures 27 minutes,41%,2023-09-08,[{'media': 'TVCI'}],BFT
all,Homme,8.386111111111111,,H,8 heures 23 minutes,47%,2023-09-08,[{'media': 'TVCI'}],BFT
