entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.17333333333333334,,H,10 minutes,1%,2016-03-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4469444444444444,,H,26 minutes,2%,2016-03-01,[{'media': 'TVCI'}],BFT
all,Musique,1.0122222222222221,,H,1 heure 0 minute,6%,2016-03-01,[{'media': 'TVCI'}],BFT
all,Femme,6.101944444444444,,H,6 heures 6 minutes,34%,2016-03-01,[{'media': 'TVCI'}],BFT
all,Homme,10.260833333333334,,H,10 heures 15 minutes,57%,2016-03-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.1963888888888889,,H,11 minutes,1%,2016-03-02,[{'media': 'TVCI'}],BFT
all,Silence,0.41888888888888887,,H,25 minutes,2%,2016-03-02,[{'media': 'TVCI'}],BFT
all,Musique,0.9563888888888888,,H,57 minutes,5%,2016-03-02,[{'media': 'TVCI'}],BFT
all,Femme,6.0075,,H,6 heures 0 minute,33%,2016-03-02,[{'media': 'TVCI'}],BFT
all,Homme,10.420277777777779,,H,10 heures 25 minutes,58%,2016-03-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.17916666666666667,,H,10 minutes,1%,2016-03-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5477777777777778,,H,32 minutes,3%,2016-03-03,[{'media': 'TVCI'}],BFT
all,Musique,1.126111111111111,,H,1 heure 7 minutes,6%,2016-03-03,[{'media': 'TVCI'}],BFT
all,Femme,5.8925,,H,5 heures 53 minutes,33%,2016-03-03,[{'media': 'TVCI'}],BFT
all,Homme,10.25,,H,10 heures 15 minutes,57%,2016-03-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.15222222222222223,,H,9 minutes,1%,2016-03-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5494444444444444,,H,32 minutes,3%,2016-03-04,[{'media': 'TVCI'}],BFT
all,Musique,1.0461111111111112,,H,1 heure 2 minutes,6%,2016-03-04,[{'media': 'TVCI'}],BFT
all,Femme,5.526111111111111,,H,5 heures 31 minutes,31%,2016-03-04,[{'media': 'TVCI'}],BFT
all,Homme,10.721666666666666,,H,10 heures 43 minutes,60%,2016-03-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.23416666666666666,,H,14 minutes,1%,2016-03-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5527777777777778,,H,33 minutes,3%,2016-03-05,[{'media': 'TVCI'}],BFT
all,Musique,1.2480555555555555,,H,1 heure 14 minutes,7%,2016-03-05,[{'media': 'TVCI'}],BFT
all,Femme,5.517222222222222,,H,5 heures 31 minutes,31%,2016-03-05,[{'media': 'TVCI'}],BFT
all,Homme,10.446666666666667,,H,10 heures 26 minutes,58%,2016-03-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.27194444444444443,,H,16 minutes,2%,2016-03-06,[{'media': 'TVCI'}],BFT
all,Silence,0.57,,H,34 minutes,3%,2016-03-06,[{'media': 'TVCI'}],BFT
all,Musique,1.4033333333333333,,H,1 heure 24 minutes,8%,2016-03-06,[{'media': 'TVCI'}],BFT
all,Femme,5.841944444444445,,H,5 heures 50 minutes,32%,2016-03-06,[{'media': 'TVCI'}],BFT
all,Homme,9.907777777777778,,H,9 heures 54 minutes,55%,2016-03-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2602777777777778,,H,15 minutes,1%,2016-03-07,[{'media': 'TVCI'}],BFT
all,Silence,0.5436111111111112,,H,32 minutes,3%,2016-03-07,[{'media': 'TVCI'}],BFT
all,Musique,1.3441666666666667,,H,1 heure 20 minutes,7%,2016-03-07,[{'media': 'TVCI'}],BFT
all,Femme,5.798333333333333,,H,5 heures 47 minutes,32%,2016-03-07,[{'media': 'TVCI'}],BFT
all,Homme,10.049166666666666,,H,10 heures 2 minutes,56%,2016-03-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.25833333333333336,,H,15 minutes,1%,2016-03-08,[{'media': 'TVCI'}],BFT
all,Silence,0.6111111111111112,,H,36 minutes,3%,2016-03-08,[{'media': 'TVCI'}],BFT
all,Musique,1.23,,H,1 heure 13 minutes,7%,2016-03-08,[{'media': 'TVCI'}],BFT
all,Femme,5.919444444444444,,H,5 heures 55 minutes,33%,2016-03-08,[{'media': 'TVCI'}],BFT
all,Homme,9.968055555555555,,H,9 heures 58 minutes,55%,2016-03-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.22166666666666668,,H,13 minutes,1%,2016-03-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5266666666666666,,H,31 minutes,3%,2016-03-09,[{'media': 'TVCI'}],BFT
all,Musique,1.3875,,H,1 heure 23 minutes,8%,2016-03-09,[{'media': 'TVCI'}],BFT
all,Femme,4.990277777777778,,H,4 heures 59 minutes,28%,2016-03-09,[{'media': 'TVCI'}],BFT
all,Homme,10.873055555555556,,H,10 heures 52 minutes,60%,2016-03-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.25583333333333336,,H,15 minutes,1%,2016-03-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5936111111111111,,H,35 minutes,3%,2016-03-10,[{'media': 'TVCI'}],BFT
